date,symbol,action,qty,price,execution_price,cost,portfolio_value
2006-09-19,NAVA.NS,BUY,1212,18.94199216032017,18.94199216032017,27.30073931271997,257193.17978014433
2006-09-22,SAKHTISUG.NS,SELL,108,123.28767058222525,123.28767058222525,29.766699543415086,257618.21335315163
2006-09-22,GMBREW.NS,BUY,352,37.73954817170596,37.73954817170596,15.797395657696086,257125.97964460813
2006-09-27,PENINLAND.NS,SELL,592,79.68228126440718,79.68228126440718,64.94991727461118,261084.8497970198
2006-09-27,KEC.NS,SELL,464,41.96616039958795,41.96616039958795,36.16514518852262,260881.40037460334
2006-09-27,GEOJITFSL.NS,BUY,4301,15.450823461808284,15.450823461808284,79.02549204482412,260097.4612620815
2006-10-06,GEOJITFSL.NS,SELL,4301,15.52532127354412,15.52532127354412,85.32036095821263,288667.8460823493
2006-10-06,MOTOGENFIN.NS,BUY,5065,17.09683609008789,17.09683609008789,102.97726033635911,288564.86882201297
2006-10-13,JUBLPHARMA.NS,SELL,326,112.50586593705361,112.50586593705361,54.04376701156718,290221.55549432547
2006-10-13,SAMBHAAV.NS,BUY,9626,1.899999976158142,1.899999976158142,21.749315261482057,290199.806179064
2006-10-13,PRAKASH.NS,BUY,648,28.182635359931965,28.182635359931965,21.71714560423503,290006.0350671721
2006-10-23,GMBREW.NS,SELL,352,38.74522415538604,38.74522415538604,30.1026136840279,283929.7923758621
2006-10-23,CGPOWER.NS,BUY,723,18.826258058190128,18.826258058190128,16.18633186463436,283835.42402262875
2006-10-27,THERMAX.NS,SELL,146,266.24936000991556,266.24936000991556,56.32527196089894,290397.83897033386
2006-10-27,SUPERSPIN.NS,BUY,1178,32.91503085809595,32.91503085809595,46.10899885866298,289928.74190219335
2006-10-30,MANGLMCEM.NS,SELL,155,148.93186780101038,148.93186780101038,39.91879551136733,287412.9334026962
2006-10-30,TRIGYN.NS,BUY,1252,18.380995532456062,18.380995532456062,27.36651490661657,286776.7571822044
2006-11-03,MOTOGENFIN.NS,SELL,5065,14.480868347583232,14.480868347583232,92.1489853348287,303741.37619244214
2006-11-03,FMGOETZE.NS,BUY,228,407.4499969482422,407.4499969482422,110.4727847261704,294613.5027119152
2006-11-07,NAVA.NS,SELL,1212,22.167604213184852,22.167604213184852,43.84968323831879,304985.818687245
2006-11-07,VOLTAS.NS,BUY,295,91.6472933415714,91.6472933415714,32.15050470349317,304173.7249475592
2006-11-15,JAICORPLTD.NS,SELL,796,58.56454849243164,58.56454849243164,64.37366310236024,304478.6420955187
2006-11-15,LUMAXIND.NS,BUY,136,341.8244702016956,341.8244702016956,55.282566040013734,303739.1043847825
2006-11-17,SAMBHAAV.NS,SELL,9626,1.7999999523162842,1.7999999523162842,33.935594239814634,296546.8255831833
2006-11-17,MUNJALSHOW.NS,BUY,449,38.43864064627158,38.43864064627158,20.523928709197627,296461.0388481703
2006-11-22,TRIGYN.NS,SELL,1252,16.0225875579522,16.0225875579522,36.776161137049414,309162.39116365433
2006-11-22,EXIDEIND.NS,BUY,601,33.299644527475465,33.299644527475465,23.7990819864437,309028.69697431725
2006-11-23,ADANIENT.NS,SELL,2928,10.88449697327834,10.88449697327834,49.04833870218783,308895.1479063239
2006-11-23,PRAKASH.NS,SELL,648,28.99815034244092,28.99815034244092,35.45694985840614,308822.8212815654
2006-11-23,TIRUMALCHM.NS,BUY,2165,11.66710804707767,11.66710804707767,30.037740163016895,308646.7769280577
2006-11-23,SIL.NS,BUY,823,30.664655356833986,30.664655356833986,30.011248219462953,308144.2435694396
2007-02-02,NETWORK18.NS,SELL,23,336.86453956293485,336.86453956293485,23.981415529591604,371241.34598764754
2007-02-02,ZEEMEDIA.NS,BUY,14768,4.582928516942079,4.582928516942079,80.48425023526806,370289.43891740014
2007-02-08,ZEEMEDIA.NS,SELL,14768,4.855020048503276,4.855020048503276,90.43781359602136,371813.793086587
2007-02-13,JAICORPLTD.NS,BUY,6723,10.638328500950248,10.638328500950248,85.05163048755755,351644.9841343736
2007-03-13,TIRUMALCHM.NS,SELL,2165,8.627254065352172,8.627254065352172,35.339734577384526,322779.46869519155
2007-03-13,HINDZINC.NS,BUY,1888,20.439159743967004,20.439159743967004,45.889271533881946,322446.65957216517
2007-04-03,SUPERSPIN.NS,SELL,1178,19.174500805967774,19.174500805967774,39.402452276360904,340763.36629479413
2007-04-03,LMW.NS,BUY,18,2361.3335520390183,2361.3335520390183,50.54474138543192,340240.9709370189
2007-04-18,EXIDEIND.NS,SELL,601,34.238300512742164,34.238300512742164,37.313351724351236,352077.1407884843
2007-04-23,COUNCODOS.NS,BUY,11506,1.7833330035209656,1.7833330035209656,24.40073747048982,355600.97249494254
2007-04-26,FMGOETZE.NS,SELL,228,262.26499938964844,262.26499938964844,78.0690044053081,351617.78249167785
2007-04-26,JAICORPLTD.NS,SELL,6723,8.835574085666622,8.835574085666622,77.65868027184194,351020.31958822574
2007-04-26,HGS.NS,BUY,371,160.11734981729197,160.11734981729197,70.64126025652767,350173.9464163594
2007-04-26,PIONEEREMB.NS,BUY,302,196.4750283225194,196.4750283225194,70.56030326069902,347803.10398181697
2007-05-07,VOLTAS.NS,SELL,295,81.07181550243811,81.07181550243811,40.783126059235684,366101.74480797857
2007-05-07,UFLEX.NS,BUY,356,123.4084416102043,123.4084416102043,52.24455107785125,366036.60639620706
2007-05-18,MUNJALSHOW.NS,SELL,449,29.096560638887407,29.096560638887407,29.50616492681593,364838.15384699183
2007-05-18,ATLANTAA.NS,BUY,167,78.01860173597365,78.01860173597365,15.493900739242358,364492.10110191384
2007-05-25,SIL.NS,SELL,823,20.721480019151024,20.721480019151024,33.6518768648738,357638.886524394
2007-06-06,GOLDTECH.NS,BUY,464,79.7118045331571,79.7118045331571,43.98319329853005,381964.22843135125
2007-06-07,HGS.NS,SELL,371,143.12609098065195,143.12609098065195,71.1100167254576,376012.4155558378
2007-06-12,ATLANTAA.NS,SELL,167,60.69653603487132,60.69653603487132,26.46342204960576,370460.0727596401
2007-06-12,TIMKEN.NS,BUY,550,114.57594923603372,114.57594923603372,74.93803295479032,369065.1220615397
2007-06-20,HINDZINC.NS,SELL,1888,23.802153168952504,23.802153168952504,62.628974494990835,374000.62666840723
2007-06-20,SIYSIL.NS,BUY,1251,17.9333438873291,17.9333438873291,26.678703590348647,373973.94796481694
2007-06-20,BAGFILMS.NS,BUY,523,42.895517696613766,42.895517696613766,26.678397439699122,373338.8367818663
2007-06-28,LUMAXIND.NS,SELL,136,355.87799381006926,355.87799381006926,66.22550233299786,389240.08609898813
2007-06-28,PRAJIND.NS,BUY,292,165.19734085165115,165.19734085165115,57.3630241973441,388362.55163351103
2007-07-06,PIONEEREMB.NS,SELL,302,162.44344728684183,162.44344728684183,66.90981419688086,425981.56408678804
2007-07-06,IFCI.NS,BUY,1394,49.47868388590665,49.47868388590665,82.02137556385745,423191.9721646146
2007-07-13,LMW.NS,SELL,18,2441.8060901882964,2441.8060901882964,61.60439314039523,432546.40653915063
2007-07-13,COFORGE.NS,BUY,1011,43.365317599385406,43.365317599385406,52.13625386570397,432069.1630474393
2007-07-27,UFLEX.NS,SELL,356,113.95447430262632,113.95447430262632,58.08707670449454,426457.65970410354
2007-07-27,MUKTAARTS.NS,BUY,550,73.45277874124386,73.45277874124386,48.041554886818574,426128.30453269475
2007-08-03,GOLDTECH.NS,SELL,464,131.41877583872196,131.41877583872196,79.29719833965459,438586.1293358626
2007-08-16,JSWHL.NS,BUY,208,387.8000030517578,387.8000030517578,95.92179093724806,438666.22009575623
2007-08-22,SIYSIL.NS,SELL,1251,15.09311943186688,15.09311943186688,35.55119375589085,422462.9719239443
2007-08-22,EKC.NS,BUY,102,184.85574010465785,184.85574010465785,22.42225297865906,422233.2457781909
2007-10-04,EKC.NS,SELL,102,220.06857064521745,220.06857064521745,39.256377650819076,589013.891244902
2007-10-04,OILCOUNTUB.NS,BUY,938,66.60169855895603,66.60169855895603,74.2906707134413,588729.3833360197
2007-10-31,PRAJIND.NS,SELL,292,143.29422001002803,143.29422001002803,59.41111099695714,641692.6876653349
2007-10-31,ABB.NS,BUY,30,1351.814844713271,1351.814844713271,48.22637309330247,641055.3369957653
2007-11-21,COFORGE.NS,SELL,1011,28.241475215315898,28.241475215315898,45.60068974408297,665923.3065404574
2007-11-21,MUKTAARTS.NS,SELL,550,123.17739436599405,123.17739436599405,86.33164558222194,664626.105593169
2007-11-21,REDINGTON.NS,BUY,5588,20.980645643798823,20.980645643798823,139.41881331584727,656963.1274278596
2007-11-26,TIMKEN.NS,SELL,550,98.92538033420799,98.92538033420799,72.4704845687995,676730.4000650361
2007-11-26,RUBYMILLS.NS,BUY,192,141.20597704213213,141.20597704213213,32.24040171937047,676289.6589462274
2007-11-26,IFBIND.NS,BUY,673,40.30000114440918,40.30000114440918,32.25271347028834,675146.9564894863
2008-03-28,IFCI.NS,SELL,1394,36.042750149487674,36.042750149487674,68.14193673550554,663821.265046434
2008-03-28,JAICORPLTD.NS,BUY,274,473.6448059082031,473.6448059082031,154.32968778473,663666.9353586492
2008-04-07,RUBYMILLS.NS,SELL,192,107.3154296875,107.3154296875,37.3417668405,722970.8041125531
2008-04-07,PRIMESECU.NS,BUY,586,69.54467010498047,69.54467010498047,48.46269963342151,722922.3414129197
2008-04-09,BAGFILMS.NS,SELL,523,38.04580755045706,38.04580755045706,36.60747972598912,707345.2847059261
2008-04-09,GMDCLTD.NS,BUY,202,98.39022930697456,98.39022930697456,23.634666463922862,707061.7739452834
2008-04-22,ABB.NS,SELL,30,993.6900055824271,993.6900055824271,46.908564157233734,820293.4175803068
2008-04-22,WSTCSTPAPR.NS,BUY,548,54.192165732236,54.192165732236,35.31532453648502,819503.2537169756
2008-04-24,CGPOWER.NS,SELL,723,42.395135641999815,42.395135641999815,47.78249340508351,831787.0301205257
2008-05-06,JAICORPLTD.NS,SELL,274,583.7016334462654,583.7016334462654,182.12983164685485,877550.8240215974
2008-05-23,OILCOUNTUB.NS,SELL,938,56.04812363220013,56.04812363220013,70.56274529835105,826820.7136202788
2008-05-30,WSTCSTPAPR.NS,SELL,548,48.53732637172116,48.53732637172116,43.570475918973514,784655.4775880048
2008-06-04,REDINGTON.NS,SELL,5588,19.394591701307675,19.394591701307675,128.5527549337598,769682.5160605764
2008-06-04,GMDCLTD.NS,SELL,202,78.86080846824927,78.86080846824927,32.48395241916189,769538.6569958921
2008-06-04,KOHINOOR.NS,BUY,5294,81.79999923706055,81.79999923706055,514.9717106561164,765317.8812462345
2008-06-05,PRIMESECU.NS,SELL,586,61.45228060013196,61.45228060013196,53.35180479492472,773151.6279134458
2008-06-05,BANCOINDIA.NS,BUY,993,6.032999351106842,6.032999351106842,7.124077950097367,773042.9653887898
2008-06-05,ANTGRAPHIC.NS,BUY,8265,0.7249999940395355,0.7249999940395355,7.125691180417339,772829.2146483462
2008-06-05,LCCINFOTEC.NS,BUY,4891,1.225000023841858,1.225000023841858,7.12491841327044,772699.8148465435
2008-06-05,KOTHARIPET.NS,BUY,467,12.813389320354503,12.813389320354503,7.115854152283021,772520.1542108677
2008-06-05,SAKUMA.NS,BUY,29916,0.20030631941194607,0.20030631941194607,7.125975275504398,772483.0111837958
2008-06-05,RAIN.NS,BUY,199,30.046419166944695,30.046419166944695,7.1103656312948536,772431.8279280209
2008-06-20,IFBIND.NS,SELL,673,38.19999885559082,38.19999885559082,42.645759313239765,916225.1721881483
2008-06-20,SAKUMA.NS,SELL,29916,0.1942870534085665,0.1942870534085665,21.96999382117393,916193.1999102677
2008-06-20,ADSL.NS,BUY,43,365.3803224518415,365.3803224518415,18.68356494427562,915817.1662335565
2008-06-23,JSWHL.NS,SELL,208,850.5499877929688,850.5499877929688,199.7751958958672,863926.4945554313
2008-06-23,KOTHARIPET.NS,SELL,467,12.237009048461914,12.237009048461914,21.868561655679063,863904.6259937757
2008-06-24,DELTACORP.NS,BUY,4705,21.0315347378357,21.0315347378357,117.67297384274936,855080.1278926916
2008-06-27,BANCOINDIA.NS,SELL,993,6.033000445623088,6.033000445623088,22.15546382618325,871201.3159103516
2008-06-27,ANTGRAPHIC.NS,SELL,8265,0.6499999761581421,0.6499999761581421,21.5127130612273,871179.8031972904
2008-06-27,LCCINFOTEC.NS,SELL,4891,1.074999988079071,1.074999988079071,21.39380549161057,871036.134216883
2008-06-27,RENUKA.NS,BUY,584,49.44246122055853,49.44246122055853,34.33674034642064,870677.2149125488
2008-06-27,VAKRANGEE.NS,BUY,7057,4.091702565067893,4.091702565067893,34.33762943252271,870055.108409152
2008-06-27,DHANBANK.NS,BUY,431,66.96447123709827,66.96447123709827,34.3216256226223,869713.8591789362
2008-07-01,AUTOIND.NS,BUY,134,181.88942080624236,181.88942080624236,28.984003539475665,843109.9141406527
2008-07-02,DELTACORP.NS,SELL,4705,15.23779630121182,15.23779630121182,90.43250914385357,854988.4807315905
2008-07-02,ASIANPAINT.NS,BUY,532,90.18662214977411,90.18662214977411,57.055811821400454,854196.6496875542
2008-07-08,DHANBANK.NS,SELL,431,62.49525988744331,62.49525988744331,43.92068047537012,867528.5428200767
2008-07-08,SUNPHARMA.NS,BUY,325,115.04945984763339,115.04945984763339,44.46456835072503,867145.2750719971
2008-07-15,VAKRANGEE.NS,SELL,7057,3.4448953998846354,3.4448953998846354,41.193019953951634,893786.6437442517
2008-07-15,GVT&D.NS,BUY,118,259.7878409495536,259.7878409495536,36.4541489347851,892976.9346293829
2008-07-17,COUNCODOS.NS,SELL,11506,9.90833330154419,9.90833330154419,134.40155393310488,878964.3245345333
2008-07-17,HEROMOTOCO.NS,BUY,196,369.0464501907933,369.0464501907933,86.01679156460902,878531.8260641671
2008-07-18,ADSL.NS,SELL,43,394.4949496429746,394.4949496429746,33.55783640297807,884494.1485832402
2008-07-18,UNOMINDA.NS,BUY,4571,9.778124639851395,9.778124639851395,53.151181851656766,883451.5933477072
2008-07-25,KOHINOOR.NS,SELL,5294,114.07500076293945,114.07500076293945,643.5019518440334,963954.5018439374
2008-07-25,HINDUNILVR.NS,BUY,1936,167.09160891810038,167.09160891810038,384.6857770614672,962670.6560256524
2008-07-30,AUTOIND.NS,SELL,134,167.73411519903885,167.73411519903885,39.286905764074234,976108.30220016
2008-07-30,GLAXO.NS,BUY,455,379.6739739009805,379.6739739009805,205.43212580239094,974589.6105394993
2008-09-12,SELMC.NS,BUY,1,210225.0,210225.0,249.9945246,1039400.7185577765
2008-10-20,RAIN.NS,SELL,199,18.52343811724471,18.52343811724471,19.76057335345625,825166.0474443653
2008-10-20,ASIANPAINT.NS,SELL,532,80.57368594165621,80.57368594165621,60.47448803224068,824455.4492618156
2008-10-20,GEECEE.NS,BUY,2075,33.51174567002782,33.51174567002782,82.69157961296959,822510.1616734562
2008-10-21,HINDUNILVR.NS,SELL,1936,177.63326685152816,177.63326685152816,373.3005528537302,843564.697407339
2008-10-29,RENUKA.NS,SELL,584,20.599094166901345,20.599094166901345,28.431153219510584,780639.8887176788
2008-11-03,SELMC.NS,SELL,1,58825.0,58825.0,77.0595282,835169.0821260805
2008-11-04,PUNJABCHEM.NS,BUY,2496,173.78483557841605,173.78483557841605,515.8252460619611,833371.7167773678
2008-11-17,HEROMOTOCO.NS,SELL,196,406.5464650436512,406.5464650436512,98.73477255420744,745410.8931432564
2008-11-17,BIRLAMONEY.NS,BUY,848,46.85000038146973,46.85000038146973,47.244535853482176,745024.4489308894
2008-11-17,LUPIN.NS,BUY,386,102.95752830686217,102.95752830686217,47.25976396919068,744055.9565162282
2008-11-20,UNOMINDA.NS,SELL,4571,4.416210174560547,4.416210174560547,36.90732290294558,673397.4429330255
2008-11-20,MMFL.NS,BUY,2589,7.782447443022752,7.782447443022752,23.96041757638492,673130.1400554569
2008-11-26,SUNPHARMA.NS,SELL,325,95.66098971990289,95.66098971990289,48.237796512280184,686251.5653256889
2008-11-26,KOHINOOR.NS,BUY,327,94.79999923706055,94.79999923706055,36.86398003292294,685822.3010961747
2008-12-01,UNICHEMLAB.NS,BUY,436,45.74526832082957,45.74526832082957,23.718040387501198,702675.6371801378
2008-12-08,GEECEE.NS,SELL,2075,28.743052756610474,28.743052756610474,77.90836297716214,756825.9359844807
2008-12-12,AARTIIND.NS,BUY,10577,5.627924557026216,5.627924557026216,70.7875541833782,727924.1360048736
2008-12-15,MMFL.NS,SELL,2589,7.378286071970493,7.378286071970493,35.78073758264924,713165.4782626374
2008-12-15,XCHANGING.NS,BUY,350,54.353965759277344,54.353965759277344,22.622751055014042,713142.8555115823
2008-12-18,PUNJABCHEM.NS,SELL,2496,117.83589715864713,117.83589715864713,321.57078171927276,699046.6884857833
2008-12-18,COROMANDEL.NS,BUY,8543,34.35016729592216,34.35016729592216,348.96783459191676,691622.1605438434
2008-12-26,LUPIN.NS,SELL,386,105.55128938448163,105.55128938448163,58.26893754519951,664238.6507340125
2008-12-26,SRHHYPOLTD.NS,BUY,1252,16.23463249206543,16.23463249206543,24.17090583113727,664214.4798281814
2008-12-26,BANKBARODA.NS,BUY,509,39.923329194947186,39.923329194947186,24.16521524363383,663742.6829749204
2009-01-30,GVT&D.NS,SELL,118,164.65816345715177,164.65816345715177,36.120839776912405,757665.3705727952
2009-02-02,COROMANDEL.NS,SELL,8543,37.06432225237046,37.06432225237046,344.9752134259593,756338.5348184814
2009-02-02,SRHHYPOLTD.NS,SELL,1252,13.7073392868042,13.7073392868042,33.763911189401455,756304.7709072919
2009-02-03,INDIANB.NS,BUY,5185,75.66514444672904,75.66514444672904,466.54201621824524,744605.5424696881
2009-02-04,KOHINOOR.NS,SELL,327,86.875,86.875,45.451041705,723354.4292776001
2009-02-04,SEPC.NS,BUY,322,88.02264439846451,88.02264439846451,33.705162008410674,723267.2890798574
2009-02-05,AARTIIND.NS,SELL,10577,4.8966856037690105,4.8966856037690105,69.75125656755543,716590.607256204
2009-02-05,DELTACORP.NS,BUY,1970,26.22076538805957,26.22076538805957,61.426776655188924,716349.510549593
2009-02-11,SEPC.NS,SELL,322,86.45800741304566,86.45800741304566,44.86011779228984,727967.0129778895
2009-02-11,GULFPETRO.NS,BUY,1227,7.5460430841829815,7.5460430841829815,11.010574476739922,727852.8381122022
2009-02-11,TTKPRESTIG.NS,BUY,1204,7.692847632454999,7.692847632454999,11.014372330511458,727712.2370313689
2009-02-11,CASTROLIND.NS,BUY,438,21.107314331640165,21.107314331640165,10.993936492907425,727677.4172740629
2009-02-12,UNICHEMLAB.NS,SELL,436,46.09008713765026,46.09008713765026,36.812530602630716,725045.3137280791
2009-02-12,UNIONBANK.NS,BUY,193,103.50889766197253,103.50889766197253,23.756427299012255,724809.3161491263
2009-02-27,BIRLAMONEY.NS,SELL,848,14.399999618530273,14.399999618530273,28.61958563504077,610234.5786311716
2009-02-27,BPCL.NS,BUY,834,14.681698285674798,14.681698285674798,14.560908782631723,610048.1812670684
2009-03-05,BANKBARODA.NS,SELL,509,28.57603867026239,28.57603867026239,31.045026582655172,592572.8641298108
2009-03-05,HINDPETRO.NS,BUY,1656,20.811784693898083,20.811784693898083,40.98413679324997,591967.5985059867
2009-03-12,TTKPRESTIG.NS,SELL,1204,6.755185432870652,6.755185432870652,24.381871199176103,548416.8644527151
2009-03-12,REMSONSIND.NS,BUY,2448,3.3129818439483643,3.3129818439483643,9.644430881290374,548407.2200218338
2009-03-16,GLAXO.NS,SELL,455,393.42224859770545,393.42224859770545,201.94990616698996,584863.4035816649
2009-03-16,CASTROLIND.NS,SELL,438,19.65509573962448,19.65509573962448,24.876195451400164,584811.0920983367
2009-03-16,GOLD1.NS,BUY,6185,15.129250049591064,15.129250049591064,111.27644443737493,584324.6932474166
2009-03-16,TATACOMM.NS,BUY,413,226.19493413161737,226.19493413161737,111.09104742724179,583386.2712224791
